p_date,account,campaign,adset,ad_name,song_id,bid_type,obj_type,cost_usd,impressions,clicks,new_dev,login_dev,solo_open_dev,pub_dev,dur_total_min,obs_dev,ret_dev
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内3男_歌房5_110326_评论.mp4_IRQ_0912,110326,LC,Login,3.29,7733,31,1,1,1,0,2.9,1,1
20260922,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0921,音高线_反戴帽子男_歌房5_110326_评论.mp4_0921,110326,LC,Login,3.04,7590,31,1,1,1,0,10.8,1,1
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_墨镜蓝领带男_歌房5_110326_评论.mp4_IRQ_0912,110326,LC,Login,3.0,7084,29,2,2,2,0,10.4,2,1
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_AI车内蓝衬衫男_歌房5_110326.mp4_0914,110326,LC,Login,2.93,2240,16,1,1,1,0,11.8,1,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_女孩大V_直给爽点_歌房1_488525_tXoNs9Ty.mp4_0914,488525,LC,Login,2.85,12249,33,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0921,音高线_草坪西服男_歌房5_110326_评论.mp4_0921,110326,LC,Login,2.67,8557,26,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_优质素材_0921,音高线_AI车内蓝衬衫男_歌房5_110326.mp4_0921,110326,LC,Login,2.63,2099,12,1,1,0,0,2.6,1,1
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_绿白格子男_歌房5_110326.mp4_IRQ_0912,110326,LC,Login,2.53,6980,18,1,1,0,0,3.2,1,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_MA_LC,自投_登录_iOS_LC_优质素材_MA_0921,音高线_AI车内蓝衬衫男_歌房5_110326_评论.mp4_MA_0921,110326,LC,Login,2.43,2087,8,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_优质素材_IRQ_0921,音高线_AI车内蓝衬衫男_歌房5_110326.mp4_IRQ_0921,110326,LC,Login,1.59,2369,16,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_带墨镜男_直给爽点_歌房1_488525_93SEf2yp.mp4_0914,488525,LC,Login,1.54,4892,16,1,1,1,0,2.7,1,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0920抢麦测试,抢麦_抢麦社交男女_110326_社交搞笑.mp4_0920,110326,LC,Login,1.18,1216,4,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_公车男_歌房5_101066_评论.mp4_IRQ_0912,101066,LC,Login,1.13,1832,10,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内黄发女_歌房5_110326.mp4_IRQ_0912,110326,LC,Login,1.12,1397,8,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_白袍子男_歌房4_100646_人在上.mp4_0914,100646,LC,Login,0.95,1132,8,1,1,1,0,5.8,1,1
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_大胡子男_直给爽点_歌房3_110545.mp4_0914,110545,LC,Login,0.76,1903,5,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0921,音高线_草坪西服男_歌房5_110326.mp4_0921,110326,LC,Login,0.76,2149,5,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内黑衬衫男_歌房5_110326_评论.mp4_IRQ_0912,110326,LC,Login,0.72,738,5,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内卷发女_歌房5_110326.mp4_IRQ_0912,110326,LC,Login,0.68,1497,7,1,1,0,0,1.0,1,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内绿衣弹唱男_歌房5_110326.mp4_IRQ_0912,110326,LC,Login,0.56,2091,4,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内绿衣弹唱男_歌房5_110326_评论.mp4_IRQ_0912,110326,LC,Login,0.51,1208,3,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,GF-歌声对比-真人k歌-模板11-100477-0908-LJQ-03.mp4_0914,100477,LC,Login,0.45,354,3,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_吉他双男_歌房5_101066_评论.mp4_IRQ_0912,101066,LC,Login,0.4,844,1,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0920抢麦测试,抢麦_抢麦功能_110326_音高线.mp4_0920,110326,LC,Login,0.31,383,0,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_AI车内蓝衬衫男_歌房5_110326_评论.mp4_0914,110326,LC,Login,0.28,519,4,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_直给爽点_测分_168097_0617.mp4_0914,168097,LC,Login,0.23,179,1,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_对镜唱歌_直给爽点_歌房3_146904.mp4_0914,146904,LC,Login,0.13,481,2,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_口红女_直给爽点_歌房1_473456_PAUvhMVn.mp4_0914,473456,LC,Login,0.06,64,0,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_白天车内长发男_歌房5_121183.mp4_0914,121183,LC,Login,0.06,13,0,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_麦克风耳机男_歌房5_116464.mp4_0914,116464,LC,Login,0.04,187,1,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,GF-音高线-真人k歌-模板20-100375-1010-LJQ-01.mp4_0914,100375,LC,Login,0.04,58,0,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_直给爽点_测分_114416_0617.mp4_0914,114416,LC,Login,0.04,93,1,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_夜晚车内_直给爽点_歌房3_146904.mp4_0914,146904,LC,Login,0.02,25,0,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_黑发女_直给爽点_歌房1_513640_StoKr47z.mp4_0914,513640,LC,Login,0.01,24,0,0,0,0,0,0.0,0,0
20260922,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,GF-歌声对比-真人k歌-模板11-100646-260528-lhz-03.mp4_0914,100646,LC,Login,0.01,6,0,0,0,0,0,0.0,0,0
20260922,自投-安卓,SinoInteractive_自投_登录_安卓_LC_唱歌_联盟_0920,自投_登录_安卓_LC_唱歌_联盟_0920,GF-歌声对比-真人k歌-模板11-170382-0227-zcx-04.mov_0920,170382,LC,Login,9.81,32436,301,82,67,41,0,691.7,82,14
20260922,自投-安卓,SinoInteractive_自投_登录_安卓_LC_唱歌_联盟_0920,自投_登录_安卓_LC_唱歌_联盟_0920,音高线-真人K歌-下载CTA-121200-260907-19.mp4_0920,121200,LC,Login,5.62,24263,258,90,57,46,4,1277.2,90,9
20260922,自投-安卓,SinoInteractive_自投_登录_安卓_LC_唱歌_联盟_0920,自投_登录_安卓_LC_唱歌_联盟_0920,GF-音高线-真人k歌-模板20-100375-1010-LJQ-01.mp4_0920,100375,LC,Login,2.36,2383,734,12,11,9,0,131.6,12,2
20260922,自投-安卓,SinoInteractive_自投_登录_安卓_LC_唱歌_联盟_0920,自投_登录_安卓_LC_唱歌_联盟_0920,GF-音高线-真人k歌-模板19-101156-260629-ldq-07.mp4_0920,101156,LC,Login,2.08,1996,157,10,9,2,0,47.6,10,1
20260922,自投-安卓,SinoInteractive_自投_登录_安卓_LC_唱歌_联盟_0920,自投_登录_安卓_LC_唱歌_联盟_0920,GF-歌声对比-真人k歌-模板11-105313-260511-zcx- (6).mp4_0920,105313,LC,Login,0.69,994,21,3,2,1,0,12.0,3,0
20260922,自投-安卓,SinoInteractive_自投_登录_安卓_LC_唱歌_联盟_0920,自投_登录_安卓_LC_唱歌_联盟_0920,GF-歌声对比-真人k歌-模板11-100477-0908-LJQ-03.mp4_0920,100477,LC,Login,0.11,208,5,2,2,2,0,12.5,2,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0912,音高线-真人K歌-下载CTA-121200-260907-19_EG_0912,121200,LC,Login,194.5,333717,977,32,29,25,3,405.0,32,6
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0912,音高线-真人K歌-下载CTA-121200-260907-19_MA_0912,121200,LC,Login,149.0,211668,696,15,14,11,1,111.3,15,5
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0916,GF-音高线-真人k歌-模板19-131061-260716-lhz-07.mp4_IRQ_0916,131061,LC,Login,98.45,242217,858,29,25,22,2,327.3,29,5
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0916,音高线-真人K歌-下载CTA-499832-260907-15_EG_0916,499832,LC,Login,98.19,153748,545,19,17,15,0,124.7,19,6
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0912,音高线-真人K歌-下载CTA-121200-260907-19_IRQ_0912,121200,LC,Login,89.51,210601,879,36,27,21,2,559.7,36,10
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0917,音高线-真人K歌-下载CTA-101140-260907-21_EG_0917,101140,LC,Login,42.6,99101,282,11,10,10,2,113.8,11,3
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0912,音高线-真人K歌-下载CTA-499832-260907-16_MA_0912,499832,LC,Login,39.8,66118,225,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0915,音高线_AI车内眼镜男_歌房5_110326_EG_0915,110326,LC,Login,31.67,40118,129,2,2,2,0,27.4,2,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0920,音高线_AI红衣男_歌房5_525552_评论_EG_0920,525552,LC,Login,23.23,30467,95,2,2,0,0,2.0,2,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0920,音高线_AI车内深夜花衬衫男_歌房5_110326_评论_MA_0920,110326,LC,Login,21.52,23068,107,1,1,1,0,8.4,1,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0915,音高线_AI车内花衬衫男_歌房5_110326_EG_0915,110326,LC,Login,18.52,16786,68,2,2,2,0,19.9,2,1
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_白头巾盲女_歌房5_110326_评论_IRQ_0920,110326,LC,Login,15.74,20413,58,1,0,0,0,0.2,1,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0912,音高线-真人K歌-下载CTA-499832-260907-15_MA_0912,499832,LC,Login,11.99,16106,66,2,2,1,0,13.2,2,1
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_AI车内深夜花衬衫男_歌房5_110326_评论_IRQ_0920,110326,LC,Login,11.88,15027,55,2,1,1,0,4.8,2,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_AI红衣男_歌房5_525552_评论_IRQ_0920,525552,LC,Login,11.78,19597,83,2,1,0,0,1.6,2,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0912,音高线-真人K歌-社交分享-100646-260907-23_IRQ_0912,100646,LC,Login,10.97,16652,63,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0920,音高线_白头巾盲女_歌房5_110326_评论_EG_0920,110326,LC,Login,10.6,12596,32,2,2,2,0,47.4,2,1
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0920,音高线_AI车内深夜花衬衫男_歌房5_110326_评论_EG_0920,110326,LC,Login,10.45,19316,45,1,1,1,0,5.1,1,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0920,音高线_黑袍头巾男_歌房5_101066_评论_MA_0920,101066,LC,Login,8.89,14761,52,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0920,音高线_白头巾盲女_歌房5_110326_评论_MA_0920,110326,LC,Login,6.65,5691,15,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0920,音高线_AI红衣男_歌房5_525552_评论_MA_0920,525552,LC,Login,6.42,6613,19,1,1,0,0,2.1,1,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0912,音高线-真人K歌-下载CTA-499832-260907-16_EG_0912,499832,LC,Login,5.95,9938,35,1,0,0,0,0.1,1,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0920,音高线_眼镜红头巾男_歌房5_101066_评论_MA_0920,101066,LC,Login,5.17,5001,21,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0920,音高线_黑袍头巾男_歌房5_101066_评论_EG_0920,101066,LC,Login,4.57,11949,40,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_眼镜红头巾男_歌房5_101066_评论_IRQ_0920,101066,LC,Login,4.14,4137,8,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_车内双男吉他_歌房5_101180_IRQ_0920,101180,LC,Login,3.97,5161,13,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0917,音高线-真人K歌-社交分享-121200-260907-20_EG_0917,121200,LC,Login,3.89,7272,27,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_黑袍头巾男_歌房5_101066_评论_IRQ_0920,101066,LC,Login,2.59,6392,23,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0917,音高线-真人K歌-社交分享-499832-260907-17_EG_0917,499832,LC,Login,1.89,1633,7,1,1,1,0,2.9,1,1
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0920,音高线_眼镜红头巾男_歌房5_101066_评论_EG_0920,101066,LC,Login,1.83,3510,23,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0920,音高线-真人K歌-社交分享-100375-260907-24_MA_0920,100375,LC,Login,1.64,1427,3,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0917,音高线-真人K歌-下载CTA-100646-260907-22_EG_0917,100646,LC,Login,1.24,2919,11,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0916,音高线_白天车内长发男_歌房5_121183_IRQ_0916,121183,LC,Login,1.14,3208,21,1,1,1,0,15.4,1,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0916,音高线_AI车内蓝衬衫男_歌房5_110326_EG_0916,110326,LC,Login,1.07,1207,3,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0916,音高线_车内双男吉他_歌房5_101180_EG_0916,101180,LC,Login,0.86,1048,3,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0917,音高线-真人K歌-下载CTA-121200-260907-18_EG_0917,121200,LC,Login,0.63,2041,4,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0912,音高线-真人K歌-社交分享-100375-260907-24_EG_0912,100375,LC,Login,0.59,1510,2,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0916,音高线_车内双男吉他_歌房5_101180_IRQ_0916,101180,LC,Login,0.46,1641,2,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0916,音高线-真人K歌-社交分享-100375-260907-24_EG_0916,100375,LC,Login,0.34,658,0,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0916,音高线_AI车内蓝衬衫男_歌房5_110326_评论_IRQ_0916,110326,LC,Login,0.27,704,1,1,0,0,0,0.1,1,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0912,音高线-真人K歌-社交分享-100375-260907-24_MA_0912,100375,LC,Login,0.22,371,2,0,0,0,0,0.0,0,0
20260921,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0916,音高线_车内蓝衬衫男_歌房5_517861_IRQ_0916,517861,LC,Login,0.12,838,4,0,0,0,0,0.0,0,0
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_分时_0914_EG_LC,代投_登录_安卓_LC_年龄44_EG_分时_0917,音高线-真人K歌-下载CTA-121200-260907-19_EG_分时_0914,121200,LC,Login,190.2,434279,2010,138,110,76,1,1450.6,138,27
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0903,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_LBN_0903,101156,LC,Login,100.36,161402,722,29,23,11,0,174.3,29,7
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,GF-歌声对比-真人k歌-模板11-105313-260511-zcx- (6).mp4_EG_0911,105313,LC,Login,85.81,189748,1002,60,55,42,1,539.6,60,7
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_IRQ_LC,代投_登录_安卓_LC_唱歌定向年龄44_IRQ_0903,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_IRQ_0903,101156,LC,Login,80.21,197777,1331,87,72,43,1,644.4,87,15
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_分时_0920_多国_LC,代投_登录_安卓_LC_年龄44_多国_分时_0920,音高线-真人K歌-下载CTA-121200-260907-19_EG_分时_0914,121200,LC,Login,79.16,243972,1453,146,105,62,2,854.0,146,21
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0911,音高线-真人K歌-下载CTA-121200-260907-19_ALG_0911,121200,LC,Login,60.25,213066,1239,159,131,104,4,1644.4,159,27
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0903,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_ALG_0903,101156,LC,Login,51.38,90838,1079,44,38,28,2,601.8,44,10
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0911,音高线_AI车内黑衬衫男_歌房5_109959_LBN_0911,109959,LC,Login,50.38,99429,481,17,11,6,1,131.3,17,4
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0904,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_EG_0904,101156,LC,Login,50.27,93149,905,42,39,33,2,586.8,42,7
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0903,GF-音高线-真人k歌-模板20-100375-1010-LJQ-01.mp4_ALG_0903,100375,LC,Login,42.5,114161,848,36,30,23,0,276.4,36,6
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_测新_EG_0917,音高线-真人K歌-下载CTA-121200-260907-18_EG_0917,121200,LC,Login,38.61,102644,696,108,85,71,4,1186.6,108,17
20260921,代投-安卓,SinoInteractive_代投_登录_安卓_分时_0920_多国_LC,代投_登录_安卓_LC_年龄44_多国_分时_0920,音高线-真人K歌-下载CTA-499832-260907-15_EG_分时_0914,499832,LC,Login,19.07,48323,322,29,18,12,2,295.4,29,6
